transaction_id,account_id,transaction_amount,transaction_date,transaction_type,merchant_id
427,36,-1579.32,2023-05-24 04:11:12.708708,Withdraw,33
428,36,-293.89,2023-07-01 07:50:22.585262,Withdraw,100
429,36,-868.16,2024-01-12 06:56:26.286604,Withdraw,68
430,36,4617.14,2023-11-26 00:38:42.069817,Withdraw,59
431,36,4739.85,2021-12-05 15:04:53.214717,Withdraw,15
432,36,539.62,2022-06-08 12:13:34.335439,Withdraw,14
433,37,-695.82,2022-09-12 14:38:45.797618,Deposit,22
434,37,-849.2,2023-03-08 02:39:53.836084,Deposit,13
435,37,235.74,2023-12-16 11:30:46.160259,Withdraw,63
436,37,1747.54,2023-03-30 20:31:01.379251,Deposit,12
437,37,-4528.71,2022-08-31 07:12:24.760053,Deposit,84
438,37,-3700.13,2023-02-26 05:42:55.094935,Withdraw,26
439,37,-4395.2,2023-04-24 18:42:56.542979,Deposit,14
440,37,2434.45,2022-01-16 00:58:42.595767,Deposit,13
441,38,329.64,2024-01-31 21:25:38.877256,Deposit,83
442,38,1959.64,2024-03-08 06:43:31.689363,Withdraw,86
443,38,1574.9,2024-02-15 01:35:04.392565,Withdraw,32
444,38,113.61,2023-03-25 14:45:34.159710,Withdraw,30
445,38,1435.9,2023-06-16 09:39:44.505303,Withdraw,9
446,38,2767.18,2024-04-17 08:47:25.595818,Withdraw,99
447,38,1132.66,2024-08-07 21:14:22.106195,Deposit,76
448,38,4641.41,2024-08-19 17:10:11.937273,Deposit,6
449,38,632.5,2022-11-05 03:38:23.793875,Deposit,57
450,38,552.8,2022-08-02 00:38:25.501346,Withdraw,13
451,38,1479.04,2024-02-26 09:27:56.180945,Deposit,95
452,38,2920.32,2023-10-04 17:20:55.243984,Withdraw,86
453,38,1838.1,2022-03-25 02:58:13.798423,Deposit,10
454,38,4670.5,2023-02-18 08:53:09.999538,Deposit,29
455,38,3428.14,2022-09-11 00:39:55.628942,Withdraw,5
456,38,3052.62,2024-06-28 23:34:22.995647,Deposit,1
457,38,2241.16,2023-10-15 18:32:22.239221,Withdraw,4
458,38,3609.66,2022-04-22 05:41:19.643416,Deposit,71
459,38,2352.25,2023-06-05 14:49:45.039077,Deposit,71
460,38,2129.52,2022-12-15 04:49:10.026294,Withdraw,25
461,39,4745.85,2023-09-03 23:04:59.414408,Deposit,45
462,39,3228.97,2024-02-24 17:12:04.019476,Deposit,99
463,39,1354.25,2022-10-23 01:44:06.049361,Withdraw,5
464,39,4770.4,2024-08-28 20:05:45.907976,Deposit,4
465,39,3972.19,2023-02-10 18:50:59.780463,Deposit,3
466,39,849.59,2024-04-23 17:41:44.272452,Withdraw,73
467,39,91.84,2023-07-10 16:00:18.972459,Withdraw,90
468,39,875.39,2023-05-27 04:15:38.297561,Withdraw,5
469,39,2991.59,2023-09-30 16:15:17.462912,Deposit,24
470,39,1239.27,2023-12-24 19:35:57.408384,Withdraw,76
471,39,720.51,2022-11-21 05:02:04.510063,Deposit,68
472,39,174.68,2023-11-26 12:26:47.843984,Withdraw,21
473,39,871.99,2024-04-23 22:38:44.750574,Deposit,49
474,39,934.6,2023-09-04 17:25:51.676342,Withdraw,65
475,39,413.36,2023-07-14 21:19:57.489603,Withdraw,63
476,39,1086.78,2023-10-03 05:50:24.028778,Deposit,37
477,39,547.52,2022-12-25 15:28:09.835167,Withdraw,94
478,39,4120.73,2024-08-31 23:08:33.297140,Deposit,6
479,39,753.7,2023-02-17 07:35:21.296854,Withdraw,97
480,40,-4446.92,2023-09-08 21:30:10.785722,Withdraw,16
481,40,3445.2,2023-12-14 02:08:40.758428,Withdraw,47
482,40,-4883.93,2022-07-31 08:20:32.136578,Withdraw,64
483,40,3164.56,2022-12-08 00:51:58.193128,Deposit,3
484,40,735.44,2023-06-30 00:47:57.583532,Withdraw,67
485,40,-3822.66,2022-08-15 20:50:20.562187,Withdraw,94
486,40,1221.04,2022-11-19 14:02:39.189491,Deposit,84
487,40,-3005.56,2024-09-29 07:21:57.641216,Deposit,34
488,40,-3583.97,2024-08-22 22:32:54.566164,Deposit,33
489,40,4169.13,2022-06-29 20:35:52.562967,Withdraw,62
490,40,2753.13,2023-01-29 19:22:17.469765,Deposit,82
491,40,-3547.98,2023-07-13 18:01:07.809817,Deposit,91
492,40,4535.48,2022-11-29 00:58:38.595075,Withdraw,70
493,40,3447.29,2023-09-10 10:40:07.833478,Deposit,94
494,40,-2452.06,2024-03-19 16:07:45.454216,Deposit,73
495,41,3155.31,2023-10-22 17:05:03.529394,Deposit,86
496,41,-2682.51,2024-10-23 09:26:54.956540,Withdraw,29
497,41,4854.23,2022-08-11 23:17:11.912081,Withdraw,14
498,41,-2102.26,2023-02-11 07:54:36.334843,Withdraw,62
499,41,-4556.87,2022-11-28 11:11:53.952272,Withdraw,13
500,41,1221.9,2023-11-01 01:46:28.858833,Withdraw,16
501,41,-1347.5,2023-03-08 18:18:22.139638,Withdraw,43
502,41,2605.92,2024-03-01 05:34:47.965182,Withdraw,8
503,41,-2454.16,2023-10-14 09:50:06.641644,Withdraw,93
504,41,-4438.87,2023-04-28 17:22:09.620360,Deposit,67
505,41,1052.81,2022-10-11 02:16:59.151383,Deposit,44
506,41,3002.77,2023-05-29 18:48:12.931679,Withdraw,52
507,41,-3848.96,2023-01-29 00:25:41.963800,Withdraw,14
508,41,-439.13,2022-07-17 17:14:31.885745,Deposit,49
509,41,201.84,2022-11-24 01:06:19.395717,Deposit,37
510,41,-2013.06,2024-09-05 11:11:33.040913,Withdraw,71
511,41,4742.93,2023-06-16 15:32:44.840140,Withdraw,79
512,41,-1346.5,2023-05-27 13:41:58.098186,Deposit,86
513,41,-541.62,2023-06-16 10:00:44.538429,Withdraw,96
514,42,3180.3,2023-03-27 10:10:20.991221,Deposit,25
515,42,468.38,2021-09-24 15:06:18.485361,Deposit,8
516,42,2397.76,2022-11-01 16:49:18.159118,Deposit,31
517,42,766.02,2023-03-30 19:50:27.069670,Deposit,76
518,42,2813.8,2021-01-13 13:54:05.935483,Withdraw,27
519,42,2410.63,2023-06-24 14:03:38.540358,Withdraw,33
520,43,2244.4,2024-08-07 02:45:53.278095,Deposit,50
521,43,4254.24,2024-09-06 14:33:36.954122,Deposit,19
522,43,642.29,2024-08-07 01:29:58.143322,Deposit,76
523,43,1136.12,2024-06-17 12:42:07.851145,Deposit,36
524,43,944.02,2024-07-07 05:21:34.417971,Withdraw,47
525,43,2818.66,2024-08-18 23:00:24.260628,Deposit,20
526,43,1228.21,2024-09-26 18:32:18.695368,Withdraw,7
527,43,4204.87,2024-09-29 13:11:39.635525,Deposit,44
528,44,4269.41,2023-02-21 23:17:14.994107,Deposit,2
529,44,-2652.66,2022-03-01 09:31:33.014724,Withdraw,29
530,44,2489.38,2022-05-18 09:38:34.566663,Deposit,73
531,44,-2539.01,2024-02-03 05:24:33.631849,Withdraw,24
532,44,-1352.38,2022-06-11 12:58:45.444835,Deposit,80
533,44,-2669.23,2024-09-01 10:26:21.314326,Withdraw,87
534,44,-4404.49,2024-09-28 15:09:42.952279,Deposit,29
535,44,-4127.48,2024-04-27 09:05:04.732335,Withdraw,44
536,44,3931.43,2024-02-28 10:59:54.620019,Withdraw,73
537,44,-4054.53,2022-08-29 19:48:21.385185,Deposit,78
538,44,195.54,2022-03-09 19:21:48.167077,Deposit,65
539,44,3791.67,2023-12-26 14:42:10.850076,Deposit,10
540,45,257.44,2022-06-05 19:31:00.987327,Withdraw,39
541,45,164.17,2024-05-20 20:22:52.733826,Withdraw,6
542,45,1105.4,2021-10-31 22:09:11.122307,Deposit,95
543,45,1487.42,2024-10-10 23:20:34.222654,Deposit,12
544,45,1200.45,2024-07-28 05:30:05.634889,Deposit,29
545,45,4111.27,2021-08-28 18:40:21.166086,Deposit,17
546,45,130.04,2023-01-11 13:16:33.028801,Withdraw,13
547,45,2259.71,2022-01-01 04:46:43.919556,Deposit,29
548,45,203.75,2021-12-23 19:23:27.974378,Withdraw,60
549,45,4467.28,2022-10-25 08:51:18.642561,Deposit,34
550,45,259.58,2024-02-25 18:06:14.215696,Withdraw,100
551,45,2563.13,2024-07-07 09:02:17.195375,Deposit,15
552,45,82.71,2021-09-08 18:11:45.937632,Withdraw,44
553,45,2869.95,2021-04-11 18:28:52.113632,Deposit,55
554,45,170.35,2024-10-14 01:24:13.506936,Withdraw,27
555,45,91.24,2021-03-26 09:09:35.501361,Withdraw,37
556,45,219.68,2024-03-03 15:38:56.966320,Withdraw,41
557,45,4563.42,2021-04-15 22:16:04.574308,Deposit,90
558,46,-1884.02,2023-12-21 10:10:08.285820,Deposit,9
559,46,4721.85,2024-04-27 07:49:10.069190,Withdraw,45
560,46,-2340.61,2021-06-06 19:42:18.617786,Deposit,37
561,46,4116.57,2023-03-15 07:24:35.701786,Withdraw,60
562,46,3070.95,2024-04-02 14:52:03.314639,Deposit,17
563,46,-3290.19,2021-09-20 14:21:26.200066,Deposit,62
564,46,270.64,2020-08-31 16:38:29.087707,Withdraw,63
565,46,-1098.14,2022-04-20 16:06:58.346600,Withdraw,21
566,46,2989.95,2023-03-01 09:25:40.127882,Deposit,75
567,46,2218.46,2023-07-20 04:26:30.182076,Withdraw,33
568,46,2043.15,2021-02-01 09:25:52.064472,Withdraw,81
569,46,4137.17,2024-07-10 07:09:01.596338,Deposit,13
570,46,809.49,2023-03-11 10:22:12.361403,Deposit,55
571,46,2980.5,2021-06-29 01:46:05.267949,Withdraw,35
572,46,2480.93,2020-10-19 20:39:49.935946,Withdraw,50
573,46,4026.19,2023-12-18 16:27:36.770046,Deposit,27
574,47,-900.36,2022-08-07 04:23:10.268915,Withdraw,19
575,47,-269.16,2022-05-26 00:33:37.497398,Deposit,55
576,47,3735.12,2024-08-12 08:50:15.766643,Withdraw,92
577,47,3577.7,2022-11-17 10:39:49.490937,Deposit,57
578,47,1264.67,2023-04-01 20:59:54.188175,Withdraw,65
579,48,-2277.02,2024-07-20 05:11:15.177384,Withdraw,19
580,48,3777.68,2022-04-18 18:06:56.106021,Deposit,97
581,48,-943.12,2022-03-10 00:38:50.799933,Withdraw,36
582,48,-3498.23,2021-11-27 14:56:19.448721,Withdraw,30
583,48,763.69,2023-10-20 01:51:00.742356,Withdraw,88
584,48,4989.14,2024-03-14 06:51:43.557996,Deposit,28
585,48,2035.25,2024-01-20 03:17:32.855078,Deposit,57
586,48,2067.88,2022-11-26 19:46:30.020676,Deposit,1
587,48,454.59,2024-09-19 08:55:04.958940,Deposit,75
588,48,-3213.27,2024-03-19 09:48:53.781447,Deposit,57
589,48,-4776.26,2022-12-07 18:28:55.602034,Withdraw,32
590,48,4540.35,2021-09-15 18:03:54.241921,Withdraw,41
591,48,-1634.28,2024-07-30 08:45:50.156848,Withdraw,98
592,48,4018.84,2022-06-28 22:02:09.527690,Deposit,18
593,48,-138.99,2021-08-11 16:58:04.864589,Withdraw,76
594,48,-3938.15,2023-03-01 07:06:17.436177,Withdraw,14
595,48,3861.1,2024-10-25 12:32:02.683089,Withdraw,13
596,49,945.13,2023-06-17 20:21:05.047221,Withdraw,46
597,49,328.16,2023-05-30 02:29:45.196776,Withdraw,9
598,49,958.52,2023-08-09 17:50:27.371341,Withdraw,42
599,49,1077.08,2023-09-11 09:36:35.235524,Withdraw,44
600,49,4176.13,2024-02-09 18:03:47.069758,Deposit,2
601,49,3448.11,2023-10-13 18:07:24.910926,Deposit,86
602,49,2070.75,2023-08-03 01:42:44.003254,Deposit,2
603,49,1024.17,2023-12-28 19:28:18.249042,Withdraw,47
604,49,160.98,2024-01-22 21:33:53.232578,Deposit,53
605,49,4425.07,2024-03-05 10:22:07.142307,Deposit,57
606,49,901.5,2023-12-11 14:39:19.628673,Withdraw,23
607,49,410.13,2024-10-16 14:27:30.328306,Withdraw,21
608,49,147.84,2024-09-03 11:52:52.720783,Withdraw,47
609,49,423.28,2024-07-20 07:37:03.495035,Deposit,21
610,49,638.7,2024-01-18 14:21:48.869393,Withdraw,2
611,49,661.07,2023-06-08 13:31:21.633919,Withdraw,59
612,49,143.61,2024-06-27 17:42:20.070925,Withdraw,51
613,50,0.0,2024-07-14 05:24:05.414472,Withdraw,19
614,50,4049.48,2024-10-25 16:12:59.809904,Deposit,80
615,50,338.32,2024-02-15 07:20:08.744388,Deposit,47
616,50,54.04,2023-06-24 14:00:43.850012,Deposit,6
617,50,4723.23,2024-01-02 05:06:34.126177,Deposit,12
618,50,0.0,2023-10-09 11:35:17.131139,Withdraw,33
619,51,2277.27,2023-10-05 09:13:06.160830,Deposit,4
620,51,3277.01,2023-11-20 02:22:21.091009,Deposit,63
621,51,2212.7,2024-06-20 02:55:07.980818,Deposit,64
622,51,-1987.18,2023-10-20 07:35:59.156299,Deposit,89
623,51,4058.47,2024-06-10 08:02:08.271995,Withdraw,28
624,51,-133.01,2023-08-23 01:13:31.680844,Deposit,31
625,51,-546.97,2024-02-04 10:40:04.360314,Withdraw,77
626,51,805.87,2024-06-09 22:14:24.896476,Withdraw,91
627,51,1663.63,2023-11-12 05:29:42.119531,Deposit,76
628,51,-1585.74,2023-07-31 04:09:29.329628,Withdraw,94
629,51,3010.39,2023-11-05 10:00:53.645679,Deposit,30
630,51,1412.17,2024-07-24 04:32:59.146676,Withdraw,22
631,51,4772.31,2024-09-01 10:04:43.717183,Deposit,38
632,51,-2921.1,2024-09-08 17:07:41.559235,Deposit,54
633,51,2815.86,2023-08-27 20:29:50.831251,Deposit,37
634,51,-2769.31,2023-08-06 15:40:28.719141,Withdraw,70
635,51,1991.84,2024-04-02 13:32:49.775156,Deposit,11
636,51,3760.72,2023-09-06 00:05:03.954761,Withdraw,42
637,51,3319.91,2024-02-24 11:53:36.823740,Withdraw,95
638,51,2216.23,2023-11-09 15:03:23.239346,Withdraw,100
639,52,2778.34,2024-09-17 11:22:26.777742,Withdraw,71
640,52,-3579.01,2021-10-16 09:11:34.939569,Deposit,28
641,52,64.82,2023-12-09 07:59:48.104675,Deposit,78
642,52,2086.66,2022-03-23 18:46:55.097646,Withdraw,34
643,52,3059.34,2024-09-14 03:50:58.133258,Withdraw,56
644,52,-4516.48,2023-01-10 21:21:01.421796,Deposit,34
645,52,-2896.6,2024-03-08 05:22:05.357646,Deposit,53
646,52,2256.41,2024-08-01 12:36:59.245915,Withdraw,75
647,52,-2317.29,2024-01-21 03:19:54.248282,Deposit,60
648,52,-2866.96,2022-10-12 13:10:49.754171,Withdraw,1
649,52,-4473.34,2024-05-13 12:02:40.234455,Withdraw,51
650,53,3912.11,2023-12-31 22:22:04.138661,Deposit,99
651,53,217.83,2022-08-02 06:36:43.173904,Deposit,93
652,53,194.62,2021-10-06 02:27:15.737637,Withdraw,91
653,53,222.83,2022-07-15 09:35:01.680983,Withdraw,13
654,53,202.92,2022-06-18 13:22:26.682487,Withdraw,14
655,54,-893.0,2021-11-10 01:32:21.305659,Deposit,65
656,54,1251.33,2022-01-21 13:21:51.399186,Withdraw,53
657,54,4622.65,2022-06-20 14:25:57.993146,Withdraw,96
658,54,2078.7,2024-07-01 19:10:33.774800,Withdraw,45
659,54,-4958.58,2022-08-31 23:42:21.093162,Deposit,67
660,54,-1763.96,2022-02-28 01:27:32.723846,Withdraw,2
661,54,-64.38,2023-11-11 21:43:48.510314,Withdraw,86
662,54,-4220.84,2022-12-19 15:17:57.600789,Deposit,87
663,55,123.91,2024-09-01 11:37:55.981844,Withdraw,67
664,55,3205.36,2023-08-26 22:22:01.177250,Withdraw,57
665,55,-795.24,2023-07-08 05:10:42.375199,Withdraw,4
666,55,218.75,2024-08-20 19:51:14.300686,Withdraw,32
667,55,4654.25,2022-09-26 15:19:15.615682,Withdraw,23
668,56,4827.34,2022-09-16 11:54:41.284702,Deposit,26
669,56,4310.86,2021-09-04 00:15:22.490020,Withdraw,69
670,56,-1726.28,2024-09-20 16:13:23.274901,Withdraw,96
671,56,-3047.07,2020-03-18 08:14:40.835356,Withdraw,23
672,56,-4668.91,2022-03-12 04:04:32.646338,Withdraw,93
673,56,2658.94,2020-06-10 05:42:28.248526,Deposit,9
674,56,-1984.66,2021-07-11 18:50:53.800561,Deposit,87
675,56,294.96,2024-10-15 08:14:35.575526,Deposit,46
676,56,1562.26,2024-10-05 05:20:30.800574,Deposit,83
677,56,322.56,2023-05-03 21:53:17.462729,Withdraw,6
678,56,-1344.02,2021-10-28 03:37:25.584484,Deposit,79
679,56,577.39,2022-01-29 17:27:04.284198,Withdraw,49
680,56,-3515.88,2020-11-14 10:33:04.501329,Deposit,48
681,56,1633.85,2021-06-27 02:51:22.013566,Withdraw,65
682,56,3691.99,2023-10-01 10:05:32.424085,Deposit,57
683,56,1372.38,2021-07-04 22:11:22.887784,Deposit,45
684,56,1294.31,2022-09-25 14:50:07.089856,Deposit,48
685,56,3160.92,2024-06-29 04:17:52.976166,Deposit,88
686,56,-3929.44,2022-08-26 01:03:27.818613,Withdraw,50
687,56,-3595.36,2021-02-08 01:42:39.670297,Deposit,24
688,57,3466.62,2024-04-30 09:59:17.219548,Deposit,98
689,57,-466.62,2022-04-06 08:16:16.345189,Deposit,30
690,57,-2361.35,2022-10-15 13:03:44.569918,Withdraw,69
691,57,799.49,2022-12-04 23:09:10.292701,Deposit,81
692,57,2141.86,2024-04-27 05:03:39.590559,Withdraw,74
693,58,-1315.47,2023-12-28 15:16:38.195104,Deposit,78
694,58,-3099.45,2024-06-22 01:44:44.797594,Withdraw,6
695,58,-2258.26,2024-07-24 22:39:05.924285,Deposit,99
696,58,-4472.17,2024-01-25 13:46:52.691061,Deposit,61
697,58,-3055.41,2024-02-10 03:53:14.450325,Deposit,19
698,58,1885.86,2024-03-07 06:52:57.039582,Deposit,58
699,58,-3293.37,2024-03-10 09:20:03.678674,Deposit,52
700,58,-1115.94,2024-01-31 19:12:27.633630,Withdraw,3
701,59,2371.43,2024-06-27 00:58:21.972702,Deposit,47
702,59,-3289.63,2024-08-11 01:32:23.019351,Withdraw,26
703,59,-631.76,2024-04-30 16:39:01.108928,Deposit,66
704,59,-4440.38,2024-05-26 03:46:31.166857,Withdraw,39
705,59,-4968.11,2024-03-25 06:54:49.703732,Deposit,14
706,59,-251.51,2024-07-17 21:14:44.797356,Withdraw,60
707,59,1916.96,2024-07-01 15:21:24.299028,Deposit,47
708,59,-177.11,2024-05-28 18:56:25.574700,Deposit,42
709,59,1674.27,2024-07-18 19:26:54.445287,Deposit,33
710,59,-1036.03,2024-09-20 22:53:03.793111,Withdraw,59
711,59,-3722.57,2024-03-31 18:31:30.064229,Withdraw,45
712,59,-791.76,2024-10-10 09:02:16.989237,Withdraw,12
713,59,1325.23,2024-08-11 19:00:13.585815,Withdraw,60
714,59,4296.84,2024-03-24 20:53:40.123128,Withdraw,20
715,59,3239.88,2024-07-12 01:21:10.719325,Withdraw,75
716,59,-2915.22,2024-08-19 15:55:48.508717,Withdraw,68
717,59,907.71,2024-05-09 12:29:04.873274,Withdraw,49
718,59,4070.38,2024-04-24 16:59:13.109586,Deposit,72
719,60,2887.41,2024-05-27 21:21:22.480168,Withdraw,49
720,60,-4718.64,2023-09-02 07:50:07.798665,Withdraw,42
721,60,1121.29,2023-04-22 21:18:20.206989,Withdraw,41
722,60,4046.05,2024-05-08 20:22:58.289776,Deposit,36
723,60,3148.47,2024-02-28 14:04:29.166358,Withdraw,3
724,60,3818.27,2024-05-02 12:09:21.666264,Withdraw,80
725,60,1109.03,2023-10-19 00:26:58.578793,Withdraw,3
726,60,-2844.22,2024-01-31 17:41:36.291746,Withdraw,3
727,60,-2893.68,2024-06-24 04:04:23.327796,Withdraw,74
728,60,4762.46,2024-01-29 12:18:54.455939,Withdraw,64
729,60,368.67,2023-11-07 22:36:47.156287,Withdraw,18
730,60,-1959.36,2024-04-20 10:59:59.996439,Deposit,19
731,60,-1566.35,2024-10-07 22:24:20.172866,Deposit,98
732,60,3986.14,2024-03-15 05:36:44.632316,Deposit,3
733,60,239.36,2024-10-24 10:03:18.009299,Withdraw,27
734,60,156.4,2023-09-06 14:57:59.778142,Deposit,82
735,60,3607.1,2023-06-14 02:28:03.345353,Deposit,1
736,60,2512.76,2024-05-24 05:10:24.921452,Withdraw,31
737,60,854.45,2024-04-17 06:26:40.570755,Withdraw,69
738,60,3743.49,2023-05-31 09:42:09.827453,Deposit,2
739,61,-3817.87,2021-02-18 07:29:32.888504,Deposit,76
740,61,-3711.65,2023-08-14 18:23:11.322830,Deposit,98
741,61,-3379.57,2024-02-12 06:06:59.368869,Withdraw,95
742,61,4284.15,2024-07-08 11:38:44.973628,Deposit,63
743,61,4307.35,2023-02-04 09:08:57.085489,Deposit,97
744,61,-867.71,2021-12-29 18:45:54.845388,Deposit,38
745,61,-2505.26,2024-07-18 11:54:10.387444,Deposit,63
746,62,1791.68,2022-11-24 21:37:39.804301,Deposit,1
747,62,79.16,2023-10-30 09:25:43.172683,Withdraw,7
748,62,-4286.89,2024-03-02 09:40:00.625668,Withdraw,67
749,62,-4822.3,2023-01-15 00:29:58.928672,Withdraw,1
750,62,3963.69,2024-03-15 03:43:13.350136,Withdraw,35
751,62,258.1,2023-08-26 09:05:05.096548,Deposit,84
752,63,-1115.95,2024-10-13 15:31:26.649990,Withdraw,69
753,63,-1395.5,2023-10-07 21:18:29.677251,Withdraw,22
754,63,-24.54,2023-04-05 09:06:12.219267,Deposit,82
755,63,-3231.23,2023-12-26 07:57:52.777658,Deposit,49
756,63,3174.53,2022-05-06 19:50:45.892829,Deposit,12
757,63,747.42,2023-01-26 09:21:56.980144,Deposit,11
758,63,1462.47,2023-01-03 04:31:36.796257,Deposit,5
759,63,-3599.89,2024-06-26 04:43:04.318670,Deposit,84
760,63,3274.35,2023-12-18 18:42:27.565633,Deposit,35
761,63,1479.86,2023-10-28 07:51:42.969702,Deposit,98
762,64,-4853.87,2022-06-14 06:45:51.321059,Deposit,100
763,64,551.06,2022-09-13 17:15:44.872820,Withdraw,90
764,64,-4038.37,2023-10-06 11:51:08.165528,Deposit,47
765,64,3349.42,2022-09-05 00:33:33.060199,Withdraw,97
766,64,2402.12,2023-08-07 20:34:29.375544,Withdraw,18
767,64,596.24,2024-09-07 16:06:24.298412,Withdraw,38
768,64,-2569.05,2023-09-25 05:28:03.062007,Deposit,11
769,64,-4539.94,2022-12-01 18:26:50.726712,Deposit,66
770,64,-2238.22,2024-09-01 01:14:27.187872,Withdraw,77
771,64,3983.42,2023-04-22 22:09:29.156297,Deposit,52
772,65,-1214.14,2024-02-04 09:27:13.282402,Withdraw,50
773,65,-3218.41,2024-09-20 09:07:06.625962,Deposit,37
774,65,-3289.24,2024-04-25 16:42:17.085938,Deposit,70
775,65,-663.89,2024-07-16 14:11:03.085258,Deposit,41
776,65,-1172.02,2023-12-16 23:00:38.972846,Withdraw,46
777,65,-1478.63,2024-04-13 08:32:09.667459,Deposit,16
778,65,-2485.91,2024-04-10 23:18:22.500211,Deposit,44
779,65,832.1,2024-05-31 14:47:36.489535,Deposit,64
780,65,-3481.89,2024-08-20 17:00:59.632561,Withdraw,41
781,66,-4603.51,2022-10-23 16:31:56.646260,Deposit,22
782,66,-2574.37,2024-06-23 14:41:05.094728,Deposit,98
783,66,-1055.85,2023-08-24 16:32:00.441170,Deposit,91
784,66,2876.49,2024-03-10 00:38:02.148535,Withdraw,5
785,66,-2424.89,2023-12-31 14:00:57.881763,Withdraw,22
786,66,1894.25,2024-02-28 06:14:27.151205,Deposit,1
787,66,-3962.09,2024-05-02 13:45:22.920858,Deposit,89
788,67,1094.66,2022-02-06 14:36:00.129381,Deposit,5
789,67,-4248.27,2022-12-31 03:44:48.343559,Withdraw,38
790,67,3013.71,2022-11-01 02:11:08.925149,Deposit,32
791,67,-372.11,2023-06-16 17:21:45.183025,Deposit,88
792,67,-2392.17,2021-10-01 03:54:45.714490,Deposit,44
793,68,-426.54,2024-07-08 04:32:09.490887,Deposit,27
794,68,2732.45,2024-03-04 15:27:45.504188,Withdraw,82
795,68,-3999.29,2024-01-17 15:33:08.826239,Deposit,60
796,68,-3150.32,2024-06-08 22:25:42.564227,Withdraw,44
797,68,-601.83,2024-02-24 08:45:50.855999,Withdraw,1
798,68,-923.64,2024-03-28 03:42:28.218076,Withdraw,75
799,68,3604.68,2024-08-11 11:05:46.705380,Deposit,50
800,68,3431.19,2024-08-28 20:20:18.568583,Withdraw,23
801,68,-2498.6,2024-02-24 15:40:11.980371,Deposit,80
802,68,-1528.53,2023-11-29 04:27:48.970469,Withdraw,30
803,68,4355.1,2023-11-19 03:09:50.109105,Withdraw,15
804,68,2405.25,2024-07-07 08:28:30.053883,Withdraw,92
805,68,-4232.14,2024-07-13 00:35:59.278838,Withdraw,45
806,68,-4192.73,2024-03-10 19:52:06.537930,Deposit,16
807,68,-1999.92,2024-06-06 08:34:22.154249,Deposit,1
808,68,2865.09,2024-03-03 15:53:57.853388,Deposit,84
809,68,-3651.81,2024-04-10 07:53:30.491704,Withdraw,69
810,69,1339.86,2023-11-26 21:46:34.373531,Withdraw,23
811,69,-2179.4,2023-02-07 11:08:49.313492,Deposit,60
812,69,-1563.93,2024-09-30 03:42:37.781508,Deposit,92
813,69,4980.74,2023-05-29 16:39:55.854260,Deposit,29
814,69,679.6,2022-11-02 01:37:04.689899,Withdraw,37
815,69,-2661.18,2022-07-13 14:20:35.281231,Deposit,28
816,69,-322.32,2024-06-26 02:25:28.923676,Withdraw,64
817,69,-3569.01,2022-10-26 00:50:51.276357,Deposit,69
818,69,-1258.63,2021-11-02 12:59:15.264651,Deposit,46
819,69,-1944.52,2022-01-14 01:46:41.388329,Deposit,63
820,69,1020.8,2024-03-18 13:50:15.329298,Deposit,23
821,69,-4787.35,2024-01-05 00:31:59.795906,Deposit,60
822,69,4970.33,2021-06-10 06:09:27.410241,Deposit,96
823,69,4680.35,2023-05-17 14:41:51.336108,Deposit,54
824,69,1375.79,2023-01-09 03:50:09.271073,Withdraw,17
825,69,-3193.03,2021-09-21 10:23:31.364795,Deposit,31
826,69,4582.41,2021-08-11 20:22:44.629009,Deposit,4
827,69,349.58,2021-08-13 12:44:21.612111,Deposit,37
828,69,-1935.7,2022-06-13 17:05:17.511450,Deposit,16
829,69,-158.44,2023-01-17 11:59:04.663441,Withdraw,5
830,70,2162.71,2024-03-22 19:43:42.498504,Withdraw,88
831,70,2554.97,2024-10-25 18:24:51.279223,Deposit,82
832,70,692.78,2024-08-05 09:07:46.724823,Withdraw,76
833,70,2188.5,2024-08-17 03:19:25.051001,Deposit,69
834,70,1871.95,2024-03-26 12:01:11.436553,Deposit,88
835,70,1447.88,2024-05-14 15:24:58.871975,Deposit,30
836,71,4419.09,2022-09-06 12:50:27.858256,Withdraw,61
837,71,-3682.17,2022-09-01 15:21:34.265387,Withdraw,21
838,71,393.31,2020-10-05 14:51:11.754087,Deposit,37
839,71,-4502.04,2021-09-10 08:21:08.317130,Withdraw,29
840,71,2937.11,2021-02-11 01:38:15.553813,Withdraw,31
841,71,-4724.51,2020-09-12 04:27:57.300111,Withdraw,33
842,71,-4362.96,2021-02-19 06:15:54.202591,Withdraw,87
843,71,-4866.59,2023-03-11 20:25:52.179296,Deposit,100
844,71,3111.23,2024-03-01 15:03:33.992859,Deposit,5
845,71,4687.81,2021-03-31 17:15:44.385117,Withdraw,24
