loan_id,customer_id,loan_amount,loan_type,loan_status
2942,859,1954.78,Personal,Active
2943,859,31937.87,Home Improvement,Paid Off
2944,859,14966.49,Vacation,Paid Off
2945,860,7137.0,Medical,Active
2946,860,44979.02,Emergency,Active
2947,860,39907.7,Home Improvement,Active
2948,861,22653.62,Personal,Paid Off
2949,861,47497.59,Emergency,Paid Off
2950,861,9837.45,Education,Active
2951,861,38637.94,Business,Paid Off
2952,861,29074.46,Green Energy,Active
2953,862,5446.43,Home,Active
2954,863,30447.99,Green Energy,Paid Off
2955,863,2584.89,Home Improvement,Paid Off
2956,863,5157.45,Medical,Active
2957,863,23069.96,Emergency,Paid Off
2958,863,20066.45,Emergency,Paid Off
2959,863,2757.15,Home Improvement,Active
2960,863,25043.98,Medical,Active
2961,864,8121.77,Personal,Paid Off
2962,865,2645.62,Green Energy,Active
2963,865,34879.09,Vacation,Active
2964,866,8427.45,Home Improvement,Active
2965,866,9476.59,Debt Consolidation,Active
2966,866,45310.73,Medical,Paid Off
2967,866,10725.51,Education,Paid Off
2968,867,38928.55,Auto,Paid Off
2969,868,22450.42,Debt Consolidation,Active
2970,868,21381.31,Home,Active
2971,868,46594.8,Home,Paid Off
2972,868,25141.43,Medical,Paid Off
2973,868,3167.22,Education,Active
2974,868,17263.47,Personal,Paid Off
2975,868,27214.25,Business,Active
2976,869,47121.32,Personal,Active
2977,869,27559.1,Personal,Active
2978,869,37053.69,Auto,Active
2979,869,38382.04,Auto,Active
2980,870,42823.31,Medical,Paid Off
2981,870,28810.57,Debt Consolidation,Active
2982,870,9980.49,Home,Active
2983,870,9380.08,Education,Paid Off
2984,873,12446.81,Debt Consolidation,Paid Off
2985,873,39545.94,Education,Active
2986,873,19915.46,Emergency,Paid Off
2987,873,31921.99,Debt Consolidation,Active
2988,873,39384.79,Personal,Paid Off
2989,873,5763.9,Personal,Active
2990,874,35085.57,Debt Consolidation,Paid Off
2991,874,1330.92,Home,Active
2992,874,21391.37,Green Energy,Paid Off
2993,875,14768.55,Business,Active
2994,875,5991.15,Auto,Active
2995,875,19933.14,Debt Consolidation,Active
2996,875,23606.82,Green Energy,Active
2997,875,45997.54,Education,Paid Off
2998,876,9204.22,Personal,Paid Off
2999,876,14867.49,Business,Active
3000,876,17790.12,Home Improvement,Paid Off
3001,876,35442.45,Business,Active
3002,876,30014.53,Vacation,Paid Off
3003,876,39178.79,Education,Paid Off
3004,877,4100.28,Medical,Paid Off
3005,877,49279.27,Emergency,Active
3006,877,49769.95,Home Improvement,Paid Off
3007,877,5247.29,Debt Consolidation,Paid Off
3008,877,12767.01,Vacation,Paid Off
3009,877,41817.92,Debt Consolidation,Active
3010,877,33832.82,Vacation,Active
3011,878,14825.09,Medical,Paid Off
3012,879,22067.38,Personal,Active
3013,879,2947.97,Home,Active
3014,879,38578.97,Home,Active
3015,879,22864.53,Business,Active
3016,879,15927.92,Auto,Paid Off
3017,880,2043.95,Debt Consolidation,Active
3018,880,38125.02,Business,Paid Off
3019,880,8768.02,Personal,Active
3020,880,5548.22,Medical,Paid Off
3021,880,44864.25,Home,Active
3022,880,29184.84,Personal,Paid Off
3023,881,17973.09,Personal,Active
3024,881,12606.51,Education,Active
3025,882,27629.61,Home Improvement,Active
3026,882,28401.56,Medical,Active
3027,883,19138.5,Emergency,Paid Off
3028,883,28290.35,Debt Consolidation,Active
3029,883,6317.51,Debt Consolidation,Paid Off
3030,883,34402.51,Home Improvement,Paid Off
3031,883,34668.2,Green Energy,Paid Off
3032,884,33715.39,Auto,Paid Off
3033,884,34073.96,Debt Consolidation,Paid Off
3034,885,42498.54,Home,Active
3035,885,30417.23,Medical,Paid Off
3036,885,9833.75,Vacation,Paid Off
3037,885,42435.53,Business,Active
3038,885,35413.35,Emergency,Active
3039,885,19836.72,Personal,Paid Off
3040,886,23133.91,Education,Active
3041,886,35778.6,Home,Paid Off
3042,886,13246.86,Business,Active
3043,886,25160.27,Home,Paid Off
3044,886,45228.59,Business,Paid Off
3045,888,38902.5,Personal,Active
3046,888,9899.83,Medical,Active
3047,888,3854.76,Home Improvement,Paid Off
3048,888,28997.05,Vacation,Active
3049,888,10644.75,Green Energy,Active
3050,888,5984.08,Auto,Paid Off
3051,888,48113.75,Auto,Active
3052,889,1903.72,Debt Consolidation,Paid Off
3053,889,18982.65,Emergency,Paid Off
3054,889,36585.41,Home,Active
3055,889,44897.45,Personal,Active
3056,889,34361.09,Green Energy,Active
3057,890,12493.58,Home,Active
3058,890,2356.6,Auto,Paid Off
3059,891,1493.74,Emergency,Active
3060,891,32803.38,Home,Active
3061,892,11640.66,Green Energy,Paid Off
3062,893,32331.44,Vacation,Paid Off
3063,893,24816.45,Home,Active
3064,893,38685.83,Home,Active
3065,893,30852.35,Home Improvement,Active
3066,893,32799.02,Home Improvement,Active
3067,893,20233.03,Emergency,Paid Off
3068,894,28809.54,Auto,Paid Off
3069,894,14071.81,Auto,Active
3070,894,7657.54,Business,Active
3071,894,23001.26,Debt Consolidation,Paid Off
3072,894,24696.7,Business,Paid Off
3073,895,4548.6,Business,Paid Off
3074,895,5501.99,Auto,Paid Off
3075,895,30987.27,Vacation,Paid Off
3076,895,14009.01,Vacation,Paid Off
3077,895,7410.56,Vacation,Active
3078,895,40035.18,Education,Active
3079,895,32003.81,Personal,Paid Off
3080,896,25444.78,Home Improvement,Active
3081,896,13223.67,Home Improvement,Paid Off
3082,896,40890.44,Home Improvement,Paid Off
3083,896,19799.06,Debt Consolidation,Paid Off
3084,896,44925.66,Emergency,Paid Off
3085,897,16603.82,Vacation,Paid Off
3086,897,45502.27,Medical,Paid Off
3087,897,31958.59,Education,Active
3088,897,6989.3,Emergency,Active
3089,898,48630.94,Vacation,Active
3090,898,20553.89,Green Energy,Active
3091,898,27147.29,Vacation,Paid Off
3092,898,40119.62,Home Improvement,Paid Off
3093,898,1645.88,Emergency,Active
3094,898,41525.16,Medical,Active
3095,899,42134.24,Green Energy,Paid Off
3096,899,41711.21,Home,Active
3097,899,35134.66,Auto,Paid Off
3098,901,8138.78,Home Improvement,Active
3099,901,34341.0,Home,Active
3100,901,47116.03,Business,Paid Off
3101,901,27016.23,Business,Paid Off
3102,901,40121.8,Personal,Paid Off
3103,901,8907.52,Education,Active
3104,901,38431.08,Auto,Active
3105,902,10168.56,Auto,Paid Off
3106,902,8900.02,Medical,Active
3107,903,23241.23,Vacation,Paid Off
3108,903,9668.43,Green Energy,Active
3109,903,49634.97,Education,Active
3110,904,37774.09,Auto,Paid Off
3111,905,10418.56,Home Improvement,Active
3112,905,13608.0,Medical,Active
3113,905,4751.44,Home,Paid Off
3114,905,44986.42,Green Energy,Active
3115,906,46973.86,Auto,Active
3116,906,2647.66,Home,Active
3117,906,32209.05,Auto,Paid Off
3118,906,31967.76,Education,Paid Off
3119,906,23073.6,Emergency,Active
3120,906,22189.84,Green Energy,Active
3121,906,14208.36,Green Energy,Active
3122,907,45000.42,Green Energy,Paid Off
3123,908,32460.58,Home,Active
3124,908,10335.0,Medical,Paid Off
3125,909,5760.88,Auto,Paid Off
3126,909,48703.63,Education,Paid Off
3127,909,7497.24,Business,Active
3128,909,12775.96,Medical,Active
3129,910,38290.26,Green Energy,Active
3130,910,48928.58,Personal,Active
3131,910,15662.78,Home,Active
3132,910,38578.76,Emergency,Paid Off
3133,911,2453.69,Debt Consolidation,Active
3134,911,22003.41,Home,Active
3135,911,12547.68,Emergency,Paid Off
3136,912,29049.81,Home,Paid Off
3137,912,43156.47,Vacation,Active
3138,912,24438.5,Business,Paid Off
3139,912,12596.7,Education,Paid Off
3140,912,14935.04,Business,Active
3141,912,33235.24,Personal,Paid Off
3142,913,24616.53,Home,Active
3143,913,33766.66,Education,Active
3144,913,9494.95,Vacation,Paid Off
3145,913,32259.45,Emergency,Paid Off
3146,913,43181.41,Green Energy,Paid Off
3147,913,18526.41,Vacation,Active
3148,914,14026.14,Home,Paid Off
3149,914,24697.73,Education,Active
3150,914,22605.05,Vacation,Paid Off
3151,915,1432.5,Education,Paid Off
3152,915,18187.19,Auto,Active
3153,915,12751.48,Home,Paid Off
3154,915,28038.98,Personal,Paid Off
3155,915,15378.36,Personal,Active
3156,915,38604.1,Vacation,Active
3157,916,20638.99,Personal,Active
3158,916,1569.51,Education,Active
3159,916,43694.09,Auto,Active
3160,917,15429.87,Business,Active
3161,917,30265.32,Home,Active
3162,917,13768.38,Emergency,Paid Off
3163,917,38104.72,Green Energy,Paid Off
3164,917,42957.47,Green Energy,Paid Off
3165,917,48621.24,Home Improvement,Active
3166,918,9683.48,Education,Paid Off
3167,918,8821.46,Personal,Active
3168,918,13162.2,Home Improvement,Active
3169,918,45035.01,Home,Paid Off
3170,918,23771.19,Home,Active
3171,918,3267.72,Home,Paid Off
3172,918,14063.0,Medical,Active
3173,919,9324.68,Green Energy,Active
3174,919,21200.11,Education,Active
3175,920,18365.01,Business,Paid Off
3176,920,10164.04,Personal,Active
3177,920,23380.01,Business,Paid Off
3178,921,17938.16,Education,Paid Off
3179,921,36531.67,Auto,Active
3180,921,1344.38,Home,Active
3181,921,3187.16,Home Improvement,Paid Off
3182,923,20525.79,Business,Active
3183,923,14222.41,Debt Consolidation,Active
3184,923,39538.13,Personal,Paid Off
3185,924,26799.44,Vacation,Active
3186,924,30556.53,Education,Paid Off
3187,924,36226.9,Education,Active
3188,924,46058.65,Home Improvement,Active
3189,924,16312.14,Emergency,Active
3190,925,17991.97,Medical,Paid Off
3191,925,28624.57,Vacation,Active
3192,925,10286.51,Home Improvement,Paid Off
3193,925,4507.62,Auto,Paid Off
3194,925,40677.94,Medical,Paid Off
3195,925,36377.33,Auto,Active
3196,928,30002.09,Auto,Paid Off
3197,928,43442.51,Education,Active
3198,929,4449.41,Education,Active
3199,929,21415.56,Personal,Active
3200,930,47819.62,Business,Active
3201,930,31072.76,Education,Active
3202,930,23805.48,Emergency,Active
3203,930,48161.02,Medical,Active
3204,931,44792.82,Vacation,Active
3205,931,34331.72,Debt Consolidation,Active
3206,931,5749.74,Personal,Active
3207,931,48522.83,Home Improvement,Paid Off
3208,931,4422.05,Vacation,Active
3209,931,10618.84,Home Improvement,Active
3210,931,31505.5,Home Improvement,Paid Off
3211,932,42696.62,Business,Active
3212,932,1957.4,Home Improvement,Paid Off
3213,932,34682.29,Medical,Active
3214,933,20326.72,Green Energy,Active
3215,933,43037.82,Home Improvement,Paid Off
3216,933,16904.41,Green Energy,Active
3217,933,9923.64,Auto,Active
3218,933,1637.24,Debt Consolidation,Paid Off
3219,934,14641.24,Debt Consolidation,Active
3220,934,32448.3,Education,Active
3221,934,42052.0,Emergency,Paid Off
3222,934,33010.18,Medical,Active
3223,934,21446.73,Emergency,Active
3224,934,4114.48,Home Improvement,Paid Off
3225,935,20632.79,Personal,Active
3226,935,2229.15,Education,Active
3227,935,23726.02,Vacation,Active
3228,935,10114.4,Education,Active
3229,935,5172.64,Education,Paid Off
3230,935,36336.26,Auto,Paid Off
3231,935,40951.9,Auto,Active
3232,936,29596.28,Personal,Active
3233,936,49677.56,Auto,Active
3234,936,32770.76,Emergency,Active
3235,936,3511.04,Education,Paid Off
3236,936,10567.24,Education,Paid Off
3237,936,23998.14,Auto,Active
3238,938,30194.06,Education,Active
3239,938,24283.03,Auto,Paid Off
3240,938,47033.38,Personal,Active
3241,938,36972.42,Education,Active
3242,938,36909.4,Education,Paid Off
3243,938,19247.51,Home,Active
3244,939,37139.53,Medical,Paid Off
3245,940,9262.5,Auto,Paid Off
3246,941,3181.11,Education,Paid Off
3247,941,36706.45,Debt Consolidation,Paid Off
3248,943,14708.24,Auto,Active
3249,943,33670.95,Medical,Paid Off
3250,943,20996.25,Vacation,Paid Off
3251,944,43154.33,Green Energy,Paid Off
3252,944,14226.87,Auto,Active
3253,944,19128.03,Green Energy,Active
3254,944,29668.0,Auto,Paid Off
3255,944,23287.05,Personal,Active
3256,945,8596.85,Personal,Active
3257,945,43332.3,Medical,Paid Off
3258,945,14511.07,Home Improvement,Active
3259,945,5455.29,Vacation,Paid Off
3260,945,3898.71,Home Improvement,Active
3261,946,12308.46,Green Energy,Paid Off
3262,946,1069.56,Personal,Active
3263,946,24824.97,Home,Paid Off
3264,946,43116.74,Personal,Active
3265,946,36790.57,Personal,Paid Off
3266,946,13595.07,Home,Active
3267,946,22433.79,Home Improvement,Active
3268,947,42683.41,Personal,Active
3269,947,46002.12,Business,Active
3270,947,3046.57,Business,Active
3271,948,37768.05,Medical,Paid Off
3272,948,33720.62,Medical,Active
3273,948,38445.53,Business,Active
3274,948,16893.47,Medical,Paid Off
3275,949,26188.07,Medical,Active
3276,949,39012.04,Emergency,Active
3277,949,15060.53,Auto,Paid Off
3278,950,3728.38,Home Improvement,Active
3279,951,15028.04,Education,Paid Off
3280,951,47180.2,Green Energy,Active
3281,951,30636.47,Home Improvement,Paid Off
3282,951,7581.55,Debt Consolidation,Paid Off
3283,951,17083.44,Green Energy,Active
3284,952,28109.96,Education,Paid Off
3285,952,32888.96,Medical,Active
3286,952,31552.35,Emergency,Paid Off
3287,953,20752.5,Emergency,Paid Off
3288,953,8431.26,Medical,Paid Off
3289,953,42786.26,Home Improvement,Paid Off
3290,954,28489.07,Green Energy,Active
3291,955,42413.91,Home,Active
3292,955,4269.51,Green Energy,Paid Off
3293,955,3609.09,Education,Active
3294,955,38051.73,Business,Active
3295,955,14746.55,Education,Paid Off
3296,956,21480.41,Business,Active
3297,956,24857.62,Emergency,Paid Off
3298,956,26160.47,Green Energy,Active
3299,956,27464.25,Business,Active
3300,956,22974.33,Debt Consolidation,Paid Off
3301,956,4203.62,Home,Paid Off
3302,956,11939.13,Education,Active
3303,957,34005.34,Home Improvement,Active
3304,957,9229.09,Green Energy,Paid Off
3305,957,39543.01,Home,Paid Off
3306,957,19305.88,Medical,Paid Off
3307,958,15152.04,Personal,Paid Off
3308,958,33480.46,Emergency,Paid Off
3309,958,48404.32,Vacation,Active
3310,959,44775.95,Home,Paid Off
3311,959,15181.02,Medical,Paid Off
3312,959,17111.95,Green Energy,Paid Off
3313,959,35457.13,Personal,Active
3314,959,1810.93,Business,Paid Off
3315,959,48238.92,Home,Active
3316,960,26198.79,Debt Consolidation,Paid Off
3317,960,7880.5,Auto,Paid Off
3318,960,40630.24,Emergency,Active
3319,960,44631.33,Auto,Paid Off
3320,960,18202.02,Debt Consolidation,Active
3321,961,22900.41,Green Energy,Paid Off
3322,961,34806.38,Medical,Active
3323,961,47478.1,Vacation,Paid Off
3324,961,12997.95,Green Energy,Active
3325,961,13565.82,Debt Consolidation,Active
3326,961,26902.57,Education,Active
3327,962,29640.72,Auto,Active
3328,962,20594.09,Home Improvement,Paid Off
3329,962,47892.17,Debt Consolidation,Active
3330,962,27290.25,Personal,Active
3331,962,31089.56,Home,Paid Off
3332,964,18354.45,Business,Paid Off
3333,964,31190.61,Education,Active
3334,964,26427.43,Vacation,Paid Off
3335,964,15032.08,Home Improvement,Active
3336,964,33763.73,Business,Paid Off
3337,964,25508.91,Emergency,Active
3338,965,34339.7,Personal,Active
3339,965,12668.66,Business,Paid Off
3340,965,37627.33,Education,Paid Off
3341,965,38706.66,Business,Paid Off
3342,966,19029.2,Auto,Active
3343,966,40242.09,Green Energy,Paid Off
3344,968,37781.1,Home,Paid Off
3345,968,38065.42,Debt Consolidation,Active
3346,969,12039.2,Green Energy,Paid Off
3347,969,45769.5,Home Improvement,Paid Off
3348,969,41094.96,Auto,Active
3349,969,26874.84,Auto,Paid Off
3350,969,9120.39,Home,Paid Off
3351,969,7439.74,Auto,Paid Off
3352,970,4179.82,Home Improvement,Active
3353,970,3559.45,Home,Paid Off
3354,970,7656.54,Business,Paid Off
3355,970,39734.08,Education,Paid Off
3356,970,26811.25,Education,Paid Off
3357,970,2437.75,Green Energy,Paid Off
3358,971,21312.9,Green Energy,Active
3359,971,38564.31,Business,Paid Off
3360,971,7087.61,Business,Paid Off
3361,971,33047.34,Auto,Active
3362,971,29198.95,Education,Active
3363,972,7417.14,Home Improvement,Paid Off
3364,972,21500.95,Green Energy,Active
3365,972,12933.76,Debt Consolidation,Paid Off
3366,972,5048.25,Education,Active
3367,972,5029.48,Vacation,Paid Off
3368,972,31945.62,Medical,Active
3369,972,36843.44,Business,Active
3370,973,33914.15,Personal,Paid Off
3371,974,30330.68,Home Improvement,Active
3372,974,29909.43,Emergency,Paid Off
3373,975,16900.08,Debt Consolidation,Active
3374,976,23488.91,Auto,Paid Off
3375,976,33056.86,Emergency,Paid Off
3376,976,19255.42,Business,Paid Off
3377,977,9388.2,Medical,Active
3378,978,41961.1,Education,Active
3379,978,4751.53,Medical,Paid Off
3380,978,21307.43,Debt Consolidation,Active
3381,978,14512.26,Home,Active
3382,978,2273.33,Home Improvement,Active
3383,978,44782.44,Debt Consolidation,Paid Off
3384,978,15055.62,Medical,Active
3385,979,18875.75,Home Improvement,Paid Off
3386,979,24036.23,Emergency,Active
3387,979,3369.57,Vacation,Active
3388,979,44934.37,Auto,Paid Off
3389,980,16705.12,Green Energy,Active
3390,980,21839.49,Vacation,Paid Off
3391,980,17631.26,Green Energy,Paid Off
3392,980,21484.48,Medical,Active
3393,980,32865.46,Medical,Active
3394,980,28217.85,Education,Active
3395,981,39416.05,Personal,Active
3396,981,25955.47,Medical,Paid Off
3397,981,37651.43,Education,Active
3398,981,11100.44,Emergency,Active
3399,981,39042.9,Emergency,Active
3400,982,4024.91,Medical,Active
3401,982,38113.53,Medical,Paid Off
3402,982,42214.32,Medical,Active
3403,982,12675.18,Debt Consolidation,Paid Off
3404,983,41959.68,Emergency,Active
3405,983,16670.67,Auto,Active
3406,983,12566.25,Medical,Active
3407,983,13461.89,Green Energy,Active
3408,985,5114.28,Medical,Paid Off
3409,986,44954.54,Green Energy,Active
3410,986,21735.69,Auto,Paid Off
3411,986,36271.12,Vacation,Active
3412,986,37177.29,Business,Active
3413,986,26006.12,Vacation,Active
3414,987,22030.33,Home,Active
3415,987,16873.49,Home,Active
3416,987,32088.74,Home,Active
3417,988,48119.66,Business,Paid Off
3418,988,38621.19,Home,Active
3419,988,5224.87,Green Energy,Paid Off
3420,988,25468.42,Education,Paid Off
3421,988,45721.86,Home,Paid Off
3422,989,40656.9,Personal,Active
3423,990,29456.99,Debt Consolidation,Paid Off
3424,990,19300.54,Vacation,Active
3425,990,22593.67,Personal,Paid Off
3426,990,29682.0,Green Energy,Active
3427,990,19876.07,Home Improvement,Paid Off
3428,990,2672.52,Auto,Paid Off
3429,990,16550.4,Green Energy,Active
3430,991,18713.6,Emergency,Active
3431,991,7707.34,Debt Consolidation,Active
3432,991,3016.03,Business,Paid Off
3433,991,31772.78,Green Energy,Active
3434,991,12969.35,Personal,Paid Off
3435,991,48933.81,Vacation,Active
3436,992,18373.68,Personal,Active
3437,992,14506.53,Home,Active
3438,992,23692.26,Auto,Active
3439,992,2412.25,Personal,Active
3440,993,6828.0,Home Improvement,Paid Off
3441,993,1417.08,Debt Consolidation,Active
3442,993,15891.03,Auto,Paid Off
3443,994,14745.15,Business,Active
3444,994,21463.06,Green Energy,Active
3445,994,29624.24,Home,Active
3446,995,42571.18,Auto,Paid Off
3447,996,5323.16,Medical,Paid Off
3448,996,4524.52,Medical,Active
3449,997,5213.53,Personal,Paid Off
3450,997,44225.58,Auto,Paid Off
3451,997,10078.16,Debt Consolidation,Paid Off
3452,997,41342.35,Auto,Active
3453,997,24116.13,Home Improvement,Active
3454,997,21836.64,Medical,Active
3455,998,10789.93,Auto,Paid Off
3456,1000,37525.33,Emergency,Paid Off
3457,1000,5552.79,Green Energy,Active
3458,1000,29933.1,Personal,Paid Off
3459,1000,4256.79,Home Improvement,Active
3460,1000,7261.31,Home,Paid Off
3461,1000,42012.78,Vacation,Paid Off
